injury_notes,last_name,birth_date,oddsjam_id,fantasy_data_id,birth_state,gsis_id,first_name,active,injury_start_date,rotoworld_id,number,injury_body_part,search_first_name,metadata,competitions,age,birth_country,weight,status,hashtag,height,rotowire_id,years_exp,search_full_name,sport,practice_participation,search_rank,birth_city,player_id,news_updated,high_school,pandascore_id,swish_id,stats_id,yahoo_id,position,full_name,team,injury_status,college,espn_id,depth_chart_order,practice_description,search_last_name,team_abbr,depth_chart_position,sportradar_id,team_changed_at,fantasy_positions,opta_id
,Bennett,1987-03-23,,8967.0,,,Earl,False,,,80.0,,earl,,[],30.0,,205,Inactive,#earlbennett-NFL-FA-80,"5'11""",,6.0,earlbennett,nfl,,9999999.0,,415,,,,,,,WR,Earl Bennett,,,Vanderbilt,,,,bennett,,,,,['WR'],
,Payton,1998-10-07,,,,,JaVonta,True,,,0.0,,javonta,"{'channel_id': '1116853508599971840', 'years_exp_shift': '1'}",[],24.0,,175,Active,#javontapayton-NFL-FA-0,72,15845.0,1.0,javontapayton,nfl,,353.0,,8632,1663279821862.0,Hillsboro (TN),,1175576.0,,,WR,JaVonta Payton,,,Tennessee,,,,payton,,,50351860-cb4d-11ec-a667-6354702e3fca,,['WR'],
,Meyer,,,21706.0,,,Urban,False,,10322.0,0.0,,urban,{'override_active': 'false'},[],,,,Inactive,#urbanmeyer-NFL-FA-0,,,0.0,urbanmeyer,nfl,,9999999.0,,6761,,,,,,,,Urban Meyer,,,,,,,meyer,,,,,,
,Williams,1998-07-15,F078EE248595,,,,Avery,True,,,18.0,,avery,"{'channel_id': '1113708860230627329', 'rookie_year': '2021'}",[],27.0,,195,Active,#averywilliams-NFL-FA-18,69,15294.0,4.0,averywilliams,nfl,,648.0,,7809,1756254320893.0,JSerra Catholic (CA),,944379.0,,,RB,Avery Williams,,,Boise State,,,,williams,,,6b2ee61f-463f-478a-9bfa-e43c8e9b0c2e,,['RB'],
,Wallace,1986-08-01,,8529.0,,00-0026901,Mike,False,,5329.0,14.0,,mike,,[],35.0,,200,Inactive,#mikewallace-NFL-FA-14,72,6110.0,13.0,mikewallace,nfl,,9999999.0,,365,1547411185002.0,O. Perry Walker (LA),,,339270.0,9348.0,WR,Mike Wallace,,,Mississippi,12601.0,,,wallace,,,b37b5be9-4771-4368-988f-fb936f4fc0ad,,['WR'],
,Bell,1993-07-04,,18712.0,,,Devon,True,,,0.0,,devon,{'rookie_year': '2016'},[],31.0,,190,Active,#devonbell-NFL-FA-0,74,11329.0,9.0,devonbell,nfl,,9999999.0,,3890,,Warren Central,,,,30020.0,K,Devon Bell,,,Mississippi State,2971374.0,,,bell,,,0a4fbc50-4ed9-4b73-b992-b1e86c006a3f,,['K'],
,Montgomery,1983-02-13,,3765.0,,,Will,False,,,64.0,,will,,[],37.0,,304,Inactive,#willmontgomery-NFL-FA-64,"6'3""",7197.0,14.0,willmontgomery,nfl,,9999999.0,,136,,Centreville (VA),,,,7983.0,C,Will Montgomery,,,Virginia Tech,9820.0,,,montgomery,,,1133c99a-972c-440e-a969-95c46565d033,,['OL'],
,Welschof,1997-03-12,BF3DA3FE72CA,,,,Julius,True,,,45.0,,julius,"{'channel_id': '1113708819004813312', 'rookie_year': '2024'}",[],28.0,,265,Active,#juliuswelschof-NFL-PIT-45,78,18081.0,1.0,juliuswelschof,nfl,,693.0,,11858,1732637751325.0,FOS Altoetting (DEU),,1130246.0,,,DL,Julius Welschof,PIT,,Charlotte,,,,welschof,,,7437d320-04fc-11ef-a6a9-d95fe6d28f6d,,['DL'],
,Davis,1990-05-08,,15560.0,,,Will,False,,,4.0,,will,,[],30.0,,190,Inactive,#willdavis-NFL-FA-4,"5'11""",8642.0,7.0,willdavis,nfl,,9999999.0,,1695,,Central Valley (WA),,,,26716.0,CB,Will Davis,,,Utah State,15833.0,,,davis,,,470ede20-c190-40e5-b66d-5b917ad8d5f3,,['DB'],
,Terrell,1990-09-21,,15453.0,,00-0029958,Steven,False,,,45.0,,steven,,[],29.0,,197,Inactive,#steventerrell-NFL-FA-45,"5'10""",9192.0,7.0,steventerrell,nfl,,9999999.0,,1667,1533928503407.0,,,,511408.0,26978.0,FS,Steven Terrell,,,Texas A&M,16450.0,,,terrell,,,f4ce175a-0408-4215-8a64-2cac3679d151,,['DB'],
,Avery,1996-03-16,,22410.0,,,Josh,True,,,0.0,,josh,{'channel_id': '1116853387745296384'},[],25.0,,320,Active,#joshavery-NFL-FA-0,76,15122.0,2.0,joshavery,nfl,,9999999.0,,7430,1629920404579.0,Cane Ridge (TN),,1051439.0,,33280.0,DT,Josh Avery,,,Southeast Missouri,,,,avery,,,ef1c7d1b-ad3a-4e57-b4e0-625d86b9c193,,['DL'],
,Milroe,2002-12-13,35096F691B1E5913,,,,Jalen,True,,,6.0,,jalen,"{'channel_id': '1221700196560281600', 'rookie_year': '2025', 'source_id': 'c795fe68-566f-4cab-9fbc-4a51e2b1d73f'}",[],22.0,,216,Active,#jalenmilroe-NFL-SEA-6,74,18477.0,0.0,jalenmilroe,nfl,,249.0,,12510,1756176907425.0,Obra D. Tompkins (TX),,,,,QB,Jalen Milroe,SEA,,Alabama,,2.0,,milroe,,QB,b0eb5b67-4ef2-462d-bfe7-e73bcce1f6b0,,['QB'],
,Amos,1994-09-20,,19532.0,, 00-0033710,DaShaun,True,,,41.0,,dashaun,{'channel_id': '1116852998639714304'},[],27.0,,185,Inactive,#dashaunamos-NFL-FA-41,73,14511.0,5.0,dashaunamos,nfl,,1272.0,,4637,,Manchester (VA),,,,30732.0,CB,DaShaun Amos,,,East Carolina,2971986.0,,,amos,,,a24108bd-87b2-47c2-903e-d38e35a02652,,['DB'],
,Beauplan,2000-02-03,96257F3BD616,,,,Abraham,True,,,48.0,,abraham,"{'channel_id': '1113708708627509248', 'rookie_year': '2023'}",[],25.0,,235,Active,#abrahambeauplan-NFL-FA-48,74,17430.0,2.0,abrahambeauplan,nfl,,9999999.0,,11074,1727369145053.0,Boynton Beach (FL),,1132447.0,,,LB,Abraham Beauplan,,,Marshall,,,,beauplan,,,4ea99ee0-e75c-11ed-a5fe-0fd1bdf2983c,,['LB'],
,Dixon,1985-01-11,,11762.0,,,Dennis,False,,,6.0,,dennis,,[],32.0,,209,Inactive,#dennisdixon-NFL-FA-6,"6'3""",,5.0,dennisdixon,nfl,,9999999.0,,665,,,,,,,QB,Dennis Dixon,,,Oregon,,,,dixon,,,8a38b08c-5bb2-417f-a75d-1f47eeb3e48a,,['QB'],
,Aiello,1997-07-17,,22348.0,,,Brady,True,,,69.0,,brady,{'channel_id': '1116853375019778048'},[],24.0,,311,Active,#bradyaiello-NFL-FA-69,79,14901.0,2.0,bradyaiello,nfl,,9999999.0,,7360,,Acalnes (CA),,,,33019.0,T,Brady Aiello,,,Oregon,3915134.0,,,aiello,,,f2c0b843-ea1e-43a1-a007-ac01c8940240,,['OL'],
,Lewis,1992-10-11,,19417.0,,,Marquavius,True,,,97.0,,marquavius,{'channel_id': '1116852983124983808'},[],29.0,,270,Inactive,#marquaviuslewis-NFL-FA-97,75,12160.0,5.0,marquaviuslewis,nfl,,9999999.0,,4538,1534986620935.0,Greenwood,,,,30596.0,DT,Marquavius Lewis,,,South Carolina,3894931.0,,,lewis,,,c4c9af1c-bb25-4a74-bbd4-7bb2921c2016,,['DL'],
,Pryor,1994-12-16,5134CA252E23,20043.0,,00-0034417,Matt,True,,,79.0,,matt,"{'channel_id': '1113708763723886592', 'rookie_year': '2018'}",[],30.0,,332,Active,#mattpryor-NFL-PHI-79,79,12998.0,7.0,mattpryor,nfl,,9999999.0,,5363,1743101141684.0,Lakewood (CA),,748030.0,,31176.0,T,Matt Pryor,PHI,,TCU,3055886.0,,,pryor,,OL,782c4f21-74b8-4fb1-b9a9-f908e4de81b1,,['OL'],
,Peters,1997-10-15,,,,,Brandon,True,,,0.0,,brandon,"{'channel_id': '1116853500429467648', 'years_exp_shift': '1'}",[],25.0,,228,Active,#brandonpeters-NFL-FA-0,76,16318.0,1.0,brandonpeters,nfl,,345.0,,8579,1660596930480.0,Avon (IN),,910977.0,,,QB,Brandon Peters,,,Illinois,,,,peters,,,92d340a0-ca2d-11ec-85ef-0dc0f14c8af3,,['QB'],
,Ramsey,1995-09-07,,21417.0,, 00-0035085,Randy,True,,,56.0,,randy,{'channel_id': '1116853262721482752'},[],26.0,,238,Active,#randyramsey-NFL-FA-56,75,14106.0,3.0,randyramsey,nfl,,9999999.0,,6517,1659898856293.0,Dillard (FL),,837914.0,,32276.0,LB,Randy Ramsey,,,Arkansas,3128675.0,,,ramsey,,,3267e534-526e-4db8-8e1f-49fc7ee8aedb,,['LB'],
,Deguglielmo,,,21645.0,,,Dave,True,,11256.0,0.0,,dave,{'channel_id': '1116853298276597760'},[],,,,Inactive,#davedeguglielmo-NFL-FA-0,,,0.0,davedeguglielmo,nfl,,9999999.0,,6722,,,,,,,,Dave Deguglielmo,,NA,,,,,deguglielmo,,,,,,
,Nwokeji,1994-12-12,,20343.0,,,Ikenna,True,,,0.0,,ikenna,"{'channel_id': '1116853128713469952', 'injury_override_regular_2020_5': 'Active'}",[],27.0,,284,Active,#ikennanwokeji-NFL-FA-0,78,,4.0,ikennanwokeji,nfl,,9999999.0,,5593,,Thayer Academy,,,,31529.0,OL,Ikenna Nwokeji,,,Elon,3049807.0,,,nwokeji,,,9408c891-ebce-4638-b0da-6e476da4258a,,['OL'],
,Waller,1992-09-13,0A3F18022F3C,16964.0,,00-0031610,Darren,True,,10433.0,83.0,,darren,"{'channel_id': '1116852810739089408', 'rookie_year': '2015'}",[],32.0,,238,Active,#darrenwaller-NFL-MIA-83,78,10215.0,10.0,darrenwaller,nfl,,203.0,,2505,1756325428523.0,North Cobb (GA),,600191.0,600191.0,28592.0,TE,Darren Waller,MIA,,Georgia Tech,2576925.0,1.0,,waller,,TE,14c97c9f-26e8-4944-9299-f90de6aeada3,,['TE'],
,Bell,1991-08-07,5E20D4B3B659,16878.0,,00-0032062,Blake,True,,,81.0,,blake,"{'channel_id': '1116852804246306816', 'rookie_year': '2015'}",[],32.0,,252,Active,#blakebell-NFL-FA-81,78,10248.0,9.0,blakebell,nfl,,556.0,,2422,1705517161388.0,Bishop Carroll (KS),,542871.0,542871.0,28505.0,TE,Blake Bell,,,Oklahoma,2514206.0,,,bell,,,0cc4e449-185a-4b08-9f07-c907ad0c3e05,,['TE'],
,Murray,1997-11-06,,,,,Cam,True,,,0.0,,cam,{'channel_id': '1116853459941851136'},[],24.0,,294,Active,#cammurray-NFL-FA-0,74,15716.0,1.0,cammurray,nfl,,,,8060,,Bryant (AR),,923129.0,,,OL,Cam Murray,,,Oklahoma State,,,,murray,,,c33e9d4b-dce7-452c-81e5-9737c158e803,,['OL'],
,Capers,,,18849.0,,,Dom,False,,9493.0,0.0,,dom,,[],,,,Inactive,#domcapers-NFL-FA-0,,,0.0,domcapers,nfl,,9999999.0,,4010,,,,,,,,Dom Capers,,,,,,,capers,,,,,,
,Collier,2000-03-24,6ECCF215068B,,,,Chris,True,,,35.0,,chris,"{'channel_id': '1113708869575536640', 'rookie_year': '2024'}",[],25.0,,203,Active,#chriscollier-NFL-FA-35,70,18118.0,1.0,chriscollier,nfl,,658.0,,11963,1756325426812.0,Lawrence (MA),,1215974.0,,,RB,Chris Collier,,,Lock Haven,,,,collier,,,7fcfe130-06fc-11ef-9592-67ed152bdb91,,['RB'],
,Volson,1998-07-20,CDA69D494C08,,,,Cordell,True,,,67.0,Shoulder,cordell,"{'channel_id': '1113708807407562752', 'rookie_year': '2022'}",[],27.0,,315,Inactive,#cordellvolson-NFL-CIN-67,78,16077.0,3.0,cordellvolson,nfl,,9999999.0,,8464,1755738617122.0,Drake-Anamoose (ND),,943930.0,,,T,Cordell Volson,CIN,IR,North Dakota State,,,,volson,,OL,a99cd1fe-0b47-4395-8ab5-15d6e3a71351,,['OL'],
,Gailey,,,18805.0,,,Chan,False,,10315.0,0.0,,chan,,[],,,,Inactive,#changailey-NFL-FA-0,,,0.0,changailey,nfl,,9999999.0,,3971,1577812829092.0,,,,,,,Chan Gailey,,,,,,,gailey,,,,,,
,Whitehead,1993-03-12,,17565.0,,00-0031512,Jermaine,True,,10872.0,35.0,,jermaine,{'channel_id': '1116852829361799168'},[],28.0,,195,Active,#jermainewhitehead-NFL-FA-35,71,10723.0,7.0,jermainewhitehead,nfl,,9999999.0,,3016,1572881708589.0,Amanda Elzy (MS),,,,28801.0,FS,Jermaine Whitehead,,,Auburn,2574557.0,,,whitehead,,,779bef9f-4c2c-409f-9079-784e03645eea,,['DB'],
,Jones,1999-11-22,A9DB0D21B499,,,,Ernest,True,,,13.0,,ernest,"{'channel_id': '1113708702713540608', 'rookie_year': '2021'}",[],25.0,,230,Active,#ernestjones-NFL-SEA-13,74,15228.0,4.0,ernestjones,nfl,,157.0,,7672,1754128557119.0,Ware County (GA),,1105877.0,,,LB,Ernest Jones,SEA,,South Carolina,,1.0,,jones,,RILB,42c12021-abf6-40fa-b989-7ea52d0e7070,,['LB'],
,Williams,1983-03-16,,3942.0,,00-0024061,Tramon,True,,4327.0,0.0,,tramon,{'channel_id': '1116852738513174528'},[],38.0,,192,Injured Reserve,#tramonwilliams-NFL-FA-0,71,5861.0,16.0,tramonwilliams,nfl,,9999999.0,,146,1611641136409.0,Assumption (LA),,,231508.0,8212.0,CB,Tramon Williams,,,Louisiana Tech,5432.0,,,williams,,,640710b9-72f2-47e1-9afa-f3070b23c119,,['DB'],
,Gaskins,1990-11-04,,15467.0,,,Kendall,False,,8807.0,30.0,,kendall,,[],29.0,,238,Inactive,#kendallgaskins-NFL-FA-30,"6'1""",9028.0,7.0,kendallgaskins,nfl,,9999999.0,,1671,,Woodberry Forest School (VA),,,500160.0,27002.0,RB,Kendall Gaskins,,,Richmond,16066.0,,,gaskins,,,66bd562c-4d1e-48ee-badf-0f18fa37b286,,['RB'],
,Hopkins,1992-06-06,2ACD5EEFE2DD,14986.0,,00-0030564,DeAndre,True,,8404.0,10.0,Knee,deandre,"{'channel_id': '1113708831881326592', 'rookie_year': '2013'}",[],33.0,,210,Active,#deandrehopkins-NFL-BAL-10,73,8619.0,12.0,deandrehopkins,nfl,,177.0,,1426,1755632441138.0,D.W. Daniel (SC),,560241.0,560241.0,26650.0,WR,DeAndre Hopkins,BAL,Questionable,Clemson,15795.0,3.0,,hopkins,,LWR,5c48ade7-4b9a-4757-9643-87a6e3839e2b,,['WR'],
,Anthony,2000-09-09,1FCA1D3CE639,,,,Daijahn,True,,,33.0,Undisclosed,daijahn,"{'channel_id': '1113708805683703808', 'rookie_year': '2024'}",[],24.0,,200,Inactive,#daijahnanthony-NFL-CIN-33,72,17997.0,1.0,daijahnanthony,nfl,,9999999.0,,11831,1714261236693.0,Henrico (VA),,1290093.0,,,DB,Daijahn Anthony,CIN,IR,Ole Miss,,2.0,,anthony,,SS,709bd5ab-4e34-49fa-9203-f4dacfb5e226,,['DB'],
,Invalid,,,,,,Player,False,,,,,player,,[],,,,Inactive,#playerinvalid-NFL-FA,,,0.0,playerinvalid,nfl,,,,11587,,,,,,,RB,Player Invalid,,,,,,,invalid,,,,,['RB'],
,Thompson,1999-03-23,E56402C27338,,,,BJ,True,,,53.0,Chest,bj,"{'channel_id': '1113708751648485376', 'rookie_year': '2023'}",[],26.0,,243,Active,#bjthompson-NFL-KC-53,78,17161.0,2.0,bjthompson,nfl,,9999999.0,,10971,1746371460589.0,England (AR),,1066907.0,,,DE,BJ Thompson,KC,PUP,Stephen F. Austin,,3.0,,thompson,,LDE,b6d87372-98ca-4db0-81ec-86d44b21b32d,,['DL'],
,Lewis,1992-10-24,,18401.0,,00-0032881,Tommylee,True,,11933.0,85.0,Hip,tommylee,{'channel_id': '1116852883300548608'},[],29.0,,168,Active,#tommyleelewis-NFL-FA-85,67,11508.0,6.0,tommyleelewis,nfl,,9999999.0,,3614,1640748904723.0,W.T. Dwyer (FL),,608059.0,608059.0,29854.0,WR,Tommylee Lewis,,Questionable,Northern Illinois,2574918.0,,,lewis,,,b103b096-6be9-4f87-9ae4-5d217f560685,,['WR'],
,Hamilton,1993-01-24,53A1C4800588,18658.0,,00-0032933,Antonio,True,,,34.0,,antonio,"{'channel_id': '1113708862134841344', 'rookie_year': '2016'}",[],32.0,,188,Active,#antoniohamilton-NFL-WAS-34,72,11518.0,9.0,antoniohamilton,nfl,,9999999.0,,3838,1755073550710.0,Strom Thurmond (SC),,786655.0,786655.0,29957.0,CB,Antonio Hamilton,WAS,,South Carolina State,3056354.0,,,hamilton,,,9bc107dc-1920-49db-b009-436d1a77955d,,['DB'],
,Jackson,2000-06-26,2A596DDFF8C4,,,,Jalen,True,,,,,jalen,"{'channel_id': '1113708890358312960', 'rookie_year': '2024'}",[],24.0,,216,Active,#jalenjackson-NFL-FA,69,18172.0,1.0,jalenjackson,nfl,,363.0,,12218,1727819432263.0,Thomas Jefferson (VA),,1130007.0,,,RB,Jalen Jackson,,,Villanova,,,,jackson,,,651dfbe0-07df-11ef-a4b4-15e2dda70670,,['RB'],
,Lee,1986-07-22,,11276.0,,00-0027663,Sean,True,,5876.0,0.0,,sean,{'channel_id': '1116853158799212544'},[],35.0,,245,Injured Reserve,#seanlee-NFL-FA-0,74,6601.0,12.0,seanlee,nfl,,9999999.0,,576,1619458209317.0,Upper St. Clair (PA),,,,24030.0,LB,Sean Lee,,,Penn State,13284.0,,,lee,,,439874cf-4057-4a7b-922b-f77a90a5bba2,,['LB'],
,Rivera,,,17900.0,,,Ron,False,,8339.0,0.0,,ron,{'override_active': 'false'},[],,,,Inactive,#ronrivera-NFL-FA-0,,,0.0,ronrivera,nfl,,9999999.0,,3145,1577811928833.0,,,,,,,Ron Rivera,,,,,,,rivera,,,,,,
,Dotson,1999-01-19,97F8C94C4446,,,,Elijah,True,,,41.0,,elijah,"{'channel_id': '1113708689337905152', 'rookie_year': '2023'}",[],26.0,,202,Active,#elijahdotson-NFL-FA-41,69,17424.0,2.0,elijahdotson,nfl,,697.0,,11114,1755999644002.0,Antelope (CA),,1054175.0,,,RB,Elijah Dotson,,,Northern Colorado,,,,dotson,,,1df86850-e78c-11ed-8c85-33e7cdbd0a45,,['RB'],
,Nassib,1993-04-12,,17995.0,,00-0033129,Carl,True,,,94.0,,carl,{'channel_id': '1116852840061468672'},[],29.0,,275,Active,#carlnassib-NFL-FA-94,79,11142.0,7.0,carlnassib,nfl,,9999999.0,,3234,1694024743531.0,Malvern Prep (PA),,638342.0,638342.0,29299.0,DE,Carl Nassib,,,Penn State,2614825.0,,,nassib,,,ed2317f2-1cc5-4a84-a46e-7423a9a1c730,,"['DL', 'LB']",
,Jones,1986-05-23,,322.0,,,Jason,False,,4860.0,73.0,,jason,,[],34.0,,275,Inactive,#jasonjones-NFL-FA-73,"6'5""",5721.0,12.0,jasonjones,nfl,,9999999.0,,8,,Lathrup (MI),,,271592.0,8831.0,DE,Jason Jones,,,Eastern Michigan,11288.0,,,jones,,,06809e0e-1a00-4ff0-9f86-8a33d42fcd81,,['DL'],
,Igwebuike,1994-09-10,75D26FD6862C,20191.0,,00-0034614,Godwin,True,,,48.0,,godwin,"{'channel_id': '1116853072849534976', 'rookie_year': '2018'}",[],29.0,,213,Active,#godwinigwebuike-NFL-FA-48,72,12725.0,6.0,godwinigwebuike,nfl,,670.0,,5220,1701886847948.0,Pickerington North (OH),,742451.0,742451.0,31258.0,RB,Godwin Igwebuike,,,Northwestern,3045238.0,,,igwebuike,,,be8e5962-f2d9-4316-9fdf-212a95dbb590,,['RB'],
,Kenney,1995-02-06,,21579.0,, 00-0035581,David,True,,,46.0,,david,{'channel_id': '1116853291762843648'},[],26.0,,250,Active,#davidkenney-NFL-FA-46,74,14242.0,3.0,davidkenney,nfl,,9999999.0,,6680,1565023531265.0,Pike,,,,32586.0,OLB,David Kenney,,,Illinois State,3060799.0,,,kenney,,,556c438d-87bd-4ef3-adfe-1ee617e7ef2e,,['LB'],
,Clement,1994-11-02,B44AEE36977E,19548.0,,00-0033725,Corey,True,,12159.0,23.0,,corey,"{'channel_id': '1116853000803975168', 'rookie_year': '2017'}",[],29.0,,220,Active,#coreyclement-NFL-FA-23,70,11750.0,6.0,coreyclement,nfl,,561.0,,4651,1704734735249.0,Glassboro (NJ),,742470.0,742470.0,30707.0,RB,Corey Clement,,,Wisconsin,3045260.0,,,clement,,,69568326-f210-4b88-a5cb-10376c64893e,,['RB'],
,Brooks,2000-05-07,A9F1E28C5B39,,,,Jalen,True,,,83.0,,jalen,"{'channel_id': '1113708853507158016', 'rookie_year': '2023'}",[],25.0,,205,Active,#jalenbrooks-NFL-FA-83,74,17185.0,2.0,jalenbrooks,nfl,,504.0,,11034,1756239910320.0,Hickory Ridge (NC),,1223301.0,,,WR,Jalen Brooks,,,South Carolina,,,,brooks,,,66f7bbe1-eb89-4b48-83db-d947b04ff1fd,,['WR'],
,Westover,1999-06-09,1E1CB6710A45,,,,Jack,True,,,87.0,,jack,"{'channel_id': '1113708720698716160', 'rookie_year': '2024'}",[],26.0,,245,Active,#jackwestover-NFL-NE-87,74,18083.0,1.0,jackwestover,nfl,,371.0,,12045,1736029230542.0,Mount Si (WA),,1121863.0,,,TE,Jack Westover,NE,,Washington,,3.0,,westover,,TE,22926aa0-0725-11ef-bcfc-752f39cb55fa,,['TE'],
,Sheffield,,256D77D2F0406293,,,,TJ,True,,,82.0,,tj,"{'channel_id': '1227679661895471104', 'rookie_year': '2025'}",[],,,188,Active,#tjsheffield-NFL-FA-82,70,19136.0,0.0,tjsheffield,nfl,,688.0,,13191,1756159805411.0,Independence (TN),,,,,WR,TJ Sheffield,,,UConn,,,,sheffield,,,6e28deb0-2f40-11f0-a7ea-4567a8cc0513,,['WR'],
,Cone,1988-03-20,,13282.0,,,Kevin,False,,,14.0,,kevin,,[],29.0,,216,Inactive,#kevincone-NFL-FA-14,"6'2""",,3.0,kevincone,nfl,,9999999.0,,945,,,,,447492.0,25658.0,WR,Kevin Cone,,,Georgia Tech,14818.0,,,cone,,,1f026b72-5d1a-4c7b-a1ef-1ef89b054e56,,['WR'],
,Cowart,1996-05-20,39EB413D2015,21013.0,, 00-0035278,Byron,True,,,93.0,Ankle,byron,"{'channel_id': '1113708762033582080', 'rookie_year': '2019'}",[],29.0,,300,Active,#byroncowart-NFL-NYJ-93,75,13753.0,6.0,byroncowart,nfl,,9999999.0,,6006,1754411423732.0,Armwood (FL),,880535.0,,31991.0,DT,Byron Cowart,NYJ,IR,Maryland,3916922.0,2.0,,cowart,,LDT,3fa97e08-13d9-47a8-b155-39f975964d47,,['DL'],
,Estes,,,19721.0,,,Mike,True,,,49.0,,mike,{'channel_id': '1116853024824754176'},[],,,230,Active,#mikeestes-NFL-FA-49,76,12343.0,5.0,mikeestes,nfl,,9999999.0,,4807,,,,,700921.0,30928.0,TE,Mike Estes,,,Gardner-Webb,2987239.0,,,estes,,,23be43cc-b33a-4e13-9761-b5f646957dc6,,['TE'],
,Lemieux,1997-05-12,43BC3635EF04,22039.0,,,Shane,True,,,66.0,Ankle,shane,"{'channel_id': '1113708687106535424', 'rookie_year': '2020'}",[],28.0,,310,Active,#shanelemieux-NFL-FA-66,76,14669.0,5.0,shanelemieux,nfl,,9999999.0,,7022,1755984341606.0,West Valley (WA),,880019.0,,32820.0,OL,Shane Lemieux,,Questionable,Oregon,3915142.0,,,lemieux,,,c4ab37e6-e589-43be-94dc-441c81ca5fac,,['OL'],
,Carlson,1996-12-12,300C396E183B,21278.0,, 00-0035039,Stephen,True,,,88.0,,stephen,"{'channel_id': '1113708760624295936', 'rookie_year': '2019'}",[],28.0,,248,Active,#stephencarlson-NFL-FA-88,76,14131.0,6.0,stephencarlson,nfl,,999.0,,6451,1756248920552.0,Jamestown (NY),,881697.0,881697.0,32273.0,TE,Stephen Carlson,,,Princeton,3948283.0,,,carlson,,,013477a2-0271-4441-a0af-9bc25924a2f6,,['TE'],
,Brown,1998-04-25,,22210.0,,,Ike,True,,,46.0,,ike,{'channel_id': '1116853349266751488'},[],25.0,,185,Active,#ikebrown-NFL-FA-46,73,15165.0,3.0,ikebrown,nfl,,9999999.0,,7207,1693174841868.0,Tampa Bay Tech (FL),,948878.0,,33356.0,CB,Ike Brown,,,Florida International,4046350.0,,,brown,,,5a97c54f-85ab-4829-a7ed-2f12dcc2eb3e,,['DB'],
,Vujnovich,1990-10-12,,16494.0,,00-0030629,Jeremy,True,,,68.0,,jeremy,{'channel_id': '1116852783450947584'},[],31.0,,300,Active,#jeremyvujnovich-NFL-FA-68,77,10087.0,8.0,jeremyvujnovich,nfl,,9999999.0,,2149,1595790913148.0,Belle Chasse (LA),,,,27508.0,G,Jeremy Vujnovich,,,Louisiana College,16686.0,,,vujnovich,,,78009cf5-8d12-42cc-9a99-34137cd0b420,,['OL'],
,Jones,1984-07-11,,5100.0,,,Jacoby,False,,,13.0,,jacoby,,[],36.0,,215,Inactive,#jacobyjones-NFL-FA-13,"6'4""",5229.0,13.0,jacobyjones,nfl,,9999999.0,,203,,Abramson (LA),,,329337.0,8327.0,WR,Jacoby Jones,,,Lane,10517.0,,,jones,,,ce4d7d70-307f-4093-bf54-432b8b405eb4,,['WR'],
,Ederaine,1993-11-18,,18449.0,,,Ejiro,False,,,40.0,,ejiro,,[],24.0,,223,Inactive,#ejiroederaine-NFL-FA-40,"6'2""",11390.0,0.0,ejiroederaine,nfl,,9999999.0,,3656,,,,,,29691.0,OLB,Ejiro Ederaine,,,Fresno State,,,,ederaine,,,,,['LB'],
,Okonkwo,1999-09-08,06307AE899D5,,,,Chig,True,,,85.0,,chig,"{'channel_id': '1113708830119718912', 'rookie_year': '2022'}",[],25.0,,238,Active,#chigokonkwo-NFL-TEN-85,75,16042.0,3.0,chigokonkwo,nfl,,196.0,,8210,1754799956738.0,Hillgrove (GA),,1106374.0,,,TE,Chig Okonkwo,TEN,,Maryland,,1.0,,okonkwo,,TE,14e11f9b-58c8-437f-abc0-a4e4df9a7c47,,['TE'],
,Sanders,1997-05-01,F3E4A738DF59,20933.0,, 00-0035243,Miles,True,,14040.0,27.0,Shoulder,miles,"{'channel_id': '1113708887179030528', 'rookie_year': '2019'}",[],28.0,,211,Active,#milessanders-NFL-DAL-27,71,13521.0,6.0,milessanders,nfl,,234.0,,6151,1755921635050.0,Woodland Hills (PA),,924261.0,924261.0,31885.0,RB,Miles Sanders,DAL,Questionable,Penn State,4045163.0,3.0,,sanders,,RB,ef3ceaf4-b733-4e06-a7f4-a94fc67361c1,,['RB'],
,Lambert-Smith,2001-10-16,198B869839F87A5E,,,,KeAndre,True,,,84.0,,keandre,"{'channel_id': '1221956862899920896', 'rookie_year': '2025'}",[],23.0,,182,Active,#keandrelambertsmith-NFL-LAC-84,73,18650.0,0.0,keandrelambertsmith,nfl,,371.0,,12670,1756011944425.0,Matthew Fontaine Maury (VA),,,,,WR,KeAndre Lambert-Smith,LAC,,Auburn,,5.0,,lambertsmith,,LWR,2f6580d2-6f19-4a03-99e8-4dbd9ebf2a73,,['WR'],
,Brinkley,1985-07-12,,9070.0,,,Jasper,False,,,53.0,,jasper,,[],35.0,,252,Inactive,#jasperbrinkley-NFL-FA-53,"6'1""",6085.0,11.0,jasperbrinkley,nfl,,9999999.0,,428,,Thomson (GA),,,,9414.0,LB,Jasper Brinkley,,,South Carolina,12451.0,,,brinkley,,,80934497-b8fb-4287-8a81-5c0da30f58df,,['LB'],
